fecha,residuo
2014-01-06,7.158903904945825
2014-01-13,-1.8529494006579306
2014-01-20,-0.24998636241403993
2014-01-27,0.0007441047250145161
2014-02-03,-0.021148080197548325
2014-02-10,-0.02831244169290592
2014-02-17,-0.01576708857977316
2014-02-24,-0.12777262212023643
2014-03-03,-0.04985547268620927
2014-03-10,-0.1294345334852034
2014-03-17,0.569479456809237
2014-03-24,0.045598239008501906
2014-03-31,-0.25330621568854284
2014-04-07,-0.12056690542792659
2014-04-14,-0.04227348300629252
2014-04-21,0.023851737034934928
2014-04-28,0.1395707050791808
2014-05-05,-0.013600900022797902
2014-05-12,0.0957047697666944
2014-05-19,0.14039199565714533
2014-05-26,-0.08051022212146641
2014-06-02,-0.1342000139035484
2014-06-09,-0.017956694910667537
2014-06-16,-0.027438534452672414
2014-06-23,0.03828552693648124
2014-06-30,-0.028882422585134293
2014-07-07,0.1354992292006898
2014-07-14,0.026717183649599185
2014-07-21,0.10652697569561909
2014-07-28,-0.26939493354510446
2014-08-04,-0.06452932009783297
2014-08-11,-0.07054974450409368
2014-08-18,0.2739973716152315
2014-08-25,0.10048107373069826
2014-09-01,0.030648821196631815
2014-09-08,-0.03988316272621617
2014-09-15,-0.04937881441349923
2014-09-22,-0.22262804952211201
2014-09-29,0.1178971800626476
2014-10-06,-0.09027779249944867
2014-10-13,-0.018917522904775552
2014-10-20,0.03745433029386458
2014-10-27,-0.0013198676870711523
2014-11-03,-0.09383623595261525
2014-11-10,0.1092613998319889
2014-11-17,-0.03454865305815247
2014-11-24,-0.031557866608637575
2014-12-01,0.08701066469326246
2014-12-08,0.04067080668153089
2014-12-15,0.05736539442151134
2014-12-22,0.12307568608782571
2014-12-29,0.06406457547062328
2015-01-05,-0.5264812801801462
2015-01-12,0.4908624227741507
2015-01-19,-0.12101042367144998
2015-01-26,-0.008872381696647835
2015-02-02,0.01625114748307066
2015-02-09,-0.10902364808547027
2015-02-16,-0.026872619211068205
2015-02-23,0.0024249805798675084
