fecha,semana,prediccion,ic_inferior,ic_superior
2026-05-11,18,610.3736224573034,430.6925352467879,864.8424126395561
2026-05-18,19,635.53742067723,404.59572804989676,997.9747423389412
2026-05-25,20,656.7623311852642,398.79517451660524,1081.1823571267325
2026-06-01,21,670.8358984522747,399.3839706468442,1126.326535375456
