fecha,fold,y_true,pred_seasonal_naive,pred_arima_fourier,lo_arima_fourier,hi_arima_fourier,pred_sarimax,lo_sarimax,hi_sarimax
2025-05-12,0,632.0,1018.0,562.5823475026765,396.6449961033366,797.7653950864402,559.1877368111129,394.4046066404251,792.6435114903229
2025-05-19,0,662.0,1218.0,604.611534250342,383.69612162692346,952.3897271071022,591.4257415758788,375.3615369487814,931.5295622052174
2025-05-26,0,816.0,988.0,640.8137433582245,387.57730578952624,1059.0847631246302,633.6548261711624,383.20139304055067,1047.3739925946497
2025-06-02,0,774.0,690.0,665.4748066376644,394.59636950109774,1121.833024081834,660.7977813262311,391.71051435811466,1114.2650294688294
2025-06-09,1,778.0,580.0,750.6044821174578,529.7101244760399,1063.4404006740522,748.8633203471488,528.6936163332757,1060.5476227454903
2025-06-16,1,724.0,424.0,721.6835812070779,458.6338437871327,1135.2774208336218,724.214737955369,460.24005179852094,1139.2661457886886
2025-06-23,1,566.0,368.0,692.6913390781137,419.67190548019005,1142.902570252929,697.0416182031415,422.185681539183,1150.414431063506
2025-06-30,1,456.0,332.0,666.452747172878,395.9141140613821,1121.3918573974595,664.6148864637696,394.62572838183985,1118.8543100174006
2025-07-07,2,438.0,464.0,474.97626786913906,335.21590184801533,672.833112382194,472.0710541863109,333.30250354825216,668.442256440193
2025-07-14,2,372.0,606.0,502.625965054208,319.3213286657888,790.8271122726886,497.53653322879205,316.0742778928558,782.8500070566035
2025-07-21,2,472.0,658.0,529.8949926004371,320.8762860641266,874.6454121384575,528.6916029149979,320.02859537653677,872.9819388038425
2025-07-28,2,540.0,906.0,551.7115569718053,327.58565988587486,928.7121040410001,545.2360273737362,323.5413078736484,918.3707868990443
2025-08-04,3,546.0,866.0,568.4456116362197,401.41808217186724,804.7995377883092,573.8595290181873,405.42430308479146,812.0996980120754
2025-08-11,3,660.0,844.0,582.7357120116822,370.4056980329637,916.4532950960349,579.3756906866256,368.25330636092633,911.2083310764933
2025-08-18,3,678.0,785.0,586.9409450533805,355.50798891888263,968.6123666640035,588.0724461424978,356.04611721750314,970.8810262062556
2025-08-25,3,564.0,764.0,585.5039061343354,347.6666844898958,985.5778613580209,582.816621708245,345.83778729013335,981.712554032385
2025-09-01,4,562.0,689.0,555.1016589765144,392.2582923648957,785.3764378793726,557.4714552025176,394.1086395839743,788.378755687093
2025-09-08,4,572.0,692.0,553.0178864289876,351.84457110310285,868.8895877118499,549.5539201907133,349.6484341917227,863.425987630768
2025-09-15,4,690.0,712.0,554.6550576958101,336.33140856259934,914.279559820882,560.2773435851537,339.6238798658478,923.8683813538848
2025-09-22,4,738.0,712.0,557.150969417442,331.25325850802614,936.6356640129223,555.6950992063544,330.1793467777865,934.775242313992
2025-09-29,5,598.0,778.0,694.6673110758223,491.3067369830861,982.0314544651292,695.7274356439536,492.2850040651356,983.0743496733206
2025-10-06,5,616.0,689.0,648.1659876650456,412.73216598417457,1017.5731596156664,648.5353990512657,412.9648671248116,1018.1595184174992
2025-10-13,5,596.0,622.0,605.7405051730773,367.6175762226972,997.6882459323534,608.7593012047826,369.2945334740888,1003.0828902265222
2025-10-20,5,616.0,691.0,569.0057398704674,338.5697961746383,955.8181479785729,576.6071549452521,342.8522131502009,969.2715663435698
2025-10-27,6,636.0,662.0,577.1426621328999,408.46967661274,815.2971689213405,581.1107258380799,411.4739276288693,820.5134931888958
2025-11-03,6,620.0,280.0,537.1132025822608,342.4178925542845,842.187920814479,537.5466474318165,342.6990168515928,842.8560404299429
2025-11-10,6,632.0,617.0,498.7035176504289,303.09263624086833,820.1432168795602,495.5184197093952,301.0295310797147,815.2464783804477
2025-11-17,6,568.0,586.0,462.9455236948734,275.8813148030382,776.392469078771,464.12818699255615,276.38929283020383,778.9299970363724
2025-11-24,7,516.0,572.0,498.24954808498455,352.89718645611947,703.3009122480446,502.0406374666269,355.7506427317566,708.3186462262393
2025-12-01,7,452.0,616.0,440.9069142382357,281.21995015120143,690.9486760129316,435.36961662334363,277.69387770158227,682.2530512776414
2025-12-08,7,422.0,566.0,396.07862669177644,240.78317304542006,651.1191437330002,397.8943368971235,241.80290526001764,654.3327351589874
2025-12-15,7,346.0,604.0,361.8694532457567,215.66453575788245,606.7332390291011,360.9258739378471,214.96528871449453,605.5342213342591
2025-12-22,8,346.0,432.0,321.5507588934007,227.8732254376787,453.57039312376077,323.40990339301374,229.3050451298445,455.9669125577769
2025-12-29,8,364.0,307.0,305.7416805917086,195.16391036532303,478.6522379524234,308.28970940380066,196.79384985136988,482.6354841921032
2026-01-05,8,176.0,278.0,295.735934679038,179.9528973223822,485.6029570831915,296.2143206031027,180.1685081123283,486.592205135307
2026-01-12,8,285.0,274.0,297.7575092167984,177.6561574373519,498.59682662896273,296.33038197994756,176.6768303878758,496.56265831256104
2026-01-19,9,242.0,208.0,289.96141976571295,204.57662291318428,410.81018830059776,290.98961091767575,205.40499420045234,412.06138552566483
2026-01-26,9,196.0,194.0,293.24084022997295,186.75029312492114,460.13202071879226,296.9332409659415,189.1097081568761,465.9104851774464
2026-02-02,9,184.0,188.0,296.5112187516428,180.2673801719862,487.30035056007836,295.8882642619238,179.81392491312377,486.47706515860466
2026-02-09,9,180.0,222.0,301.45327618776247,179.80719031223092,504.9421813852653,299.891356217783,178.74760558383386,502.68185964152497
2026-02-16,10,204.0,194.0,211.95128886092712,149.43989966079664,300.4376606856206,212.8004824695562,150.11105918725,301.4970280141604
2026-02-23,10,254.0,254.0,248.96814670454768,158.39318523257077,391.01220727056614,253.05319440112453,161.00571595770347,397.3996811709193
2026-03-02,10,263.0,188.0,288.0977072010534,174.85479474698,474.26417706811674,292.5936519863292,177.52873915030094,481.819925222804
2026-03-09,10,260.0,268.0,327.29094907055776,194.76122579326267,549.5428708107156,332.1406478278079,197.53109303353406,558.0191921040064
2026-03-16,11,490.0,392.0,303.4191515392332,214.2166300348051,429.5941404661887,300.80371078565315,212.46932078857475,425.6911962220719
2026-03-23,11,696.0,544.0,351.1768951069259,223.74480388455902,550.8639955336293,350.55260821507255,223.35131272272983,549.8736937749107
2026-03-30,11,788.0,664.0,400.2768979546542,243.27796168553797,658.1800083848622,396.7988796072689,241.06211455114948,652.7328194055758
2026-04-06,11,599.0,544.0,448.2865218138959,267.08065474055877,751.9762969244515,444.5350372770712,264.65033549936356,746.2283784936413
2026-04-13,12,596.0,554.0,581.2515627472388,409.78694133369805,824.2864154369635,583.0838463308038,411.2537704183824,826.5338250960336
2026-04-20,12,534.0,618.0,578.8137415286695,367.9773294271819,910.1236600562503,576.6816589145027,366.6121989625184,906.793865350582
2026-04-27,12,618.0,630.0,588.8754219206046,356.99713827996845,970.9435609395786,591.3565755220515,358.3524704446843,975.4405184970735
2026-05-04,12,586.0,524.0,607.2826977573685,360.9381242340518,1021.2958445563252,603.2939647011167,358.31502199142597,1015.298160177974
