fecha,residuo
2014-01-06,9.130553435764634
2014-01-13,-3.988324021444015
2014-01-20,0.052123200492934174
2014-01-27,0.12376881035210552
2014-02-03,0.07912498821246317
2014-02-10,0.0860018873149162
2014-02-17,0.026286633502538237
2014-02-24,-0.026402512449131166
2014-03-03,-0.12586345120091558
2014-03-10,-0.13101440531111486
2014-03-17,0.2965562723675408
2014-03-24,0.19090309608091083
2014-03-31,-0.12048936377398078
2014-04-07,-0.08432775179651664
2014-04-14,-0.03573091654836702
2014-04-21,-0.23216608595016375
2014-04-28,0.05576068872211515
2014-05-05,-0.18880508693995246
2014-05-12,0.05019811852643841
2014-05-19,0.06227227722287765
2014-05-26,0.07507399049242025
2014-06-02,0.107515563859506
2014-06-09,0.05729981915085425
2014-06-16,0.1617025663648075
2014-06-23,0.2001730830829338
2014-06-30,0.11812611501560788
2014-07-07,0.05731749381869378
2014-07-14,-0.07342006023637282
2014-07-21,-0.19561507423328095
2014-07-28,-0.10460132796518806
2014-08-04,-0.0215778558616595
2014-08-11,0.10452614264969107
2014-08-18,0.013616793993010745
2014-08-25,-0.03433839034864228
2014-09-01,-0.005841747096809513
2014-09-08,-0.13141942184552136
2014-09-15,0.0734865135652143
2014-09-22,-0.0508566654373972
2014-09-29,0.0726512570614748
2014-10-06,-0.050187740265799974
2014-10-13,0.043843281886655205
2014-10-20,0.02822283150344873
2014-10-27,-0.022405099269246165
2014-11-03,-0.022024521578734024
2014-11-10,0.055277566960411306
2014-11-17,-0.04310473978829421
2014-11-24,0.006848813308710788
2014-12-01,0.016182497984855715
2014-12-08,0.11815765329147254
2014-12-15,0.060487038665954174
2014-12-22,-0.031015892509897114
2014-12-29,0.06584833568317983
2015-01-05,-0.534766795912418
2015-01-12,0.6086912588905484
2015-01-19,-0.1571975770716687
2015-01-26,0.012070574427298197
2015-02-02,0.008355761390619776
2015-02-09,0.07065160425239547
2015-02-16,0.13236962568432098
2015-02-23,-0.04211171178782003
2015-03-02,-0.06044469330322144
2015-03-09,-0.020126875501153663
2015-03-16,0.2138852914848588
2015-03-23,0.2731550489426233
2015-03-30,-0.22301194732926
2015-04-06,0.09016371253015798
2015-04-13,0.10660767626688461
2015-04-20,0.012736363640861725
2015-04-27,0.043968901130785554
2015-05-04,0.025996556112819036
2015-05-11,0.1095935527515195
2015-05-18,-0.015075936458464056
2015-05-25,0.020633027516790747
2015-06-01,0.04054367837507833
2015-06-08,0.035034721497503085
2015-06-15,0.06260099329371549
2015-06-22,0.05089370146941086
2015-06-29,-0.011526505339329418
2015-07-06,0.046913868043777285
2015-07-13,-0.021872611159018618
2015-07-20,0.055731294741816484
2015-07-27,-0.09119880042847761
2015-08-03,-0.012672698219665435
2015-08-10,0.13696433255991103
2015-08-17,0.3622041623161074
2015-08-24,0.0488271375089564
2015-08-31,0.17517288105413087
2015-09-07,-0.021100324194406994
2015-09-14,0.02252748866350096
2015-09-21,-0.04723514716406463
2015-09-28,0.19604929462734688
