fecha,fold,y_true,pred_seasonal_naive,pred_arima_fourier,lo_arima_fourier,hi_arima_fourier,pred_sarimax,lo_sarimax,hi_sarimax
2025-11-24,7,19055.0,19664.0,18370.146648160175,14009.76661296745,24087.548363644833,18472.28426751948,14096.534232950835,24206.22844076763
2025-12-01,7,16971.0,19182.0,16178.07191942856,10993.149275908472,23808.24268034479,16309.057210497464,11083.17061674792,23998.80796107139
2025-12-08,7,15361.0,18613.0,14423.112826064695,9219.937252368134,22562.32790526376,14488.13127118035,9260.747625669726,22665.880320906574
2025-12-15,7,13931.0,15888.0,13049.536997982912,8069.948891255393,21101.415370298422,13194.02534131602,8159.570934998825,21334.356943134895
2025-12-22,8,12712.0,12859.0,12662.034539356484,9664.70519411943,16588.833904979118,12573.798515828152,9603.450906841412,16462.779059044216
2025-12-29,8,11580.0,11352.0,11682.433052418342,7947.68199778053,17171.986405602376,11556.25382850187,7862.577833430908,16984.92153416049
2026-01-05,8,6234.0,6001.0,10975.248636380093,7024.728692849129,17147.119347429376,10940.648829563492,7002.117326352137,17094.19825678104
2026-01-12,8,9725.0,9356.0,10746.394771289462,6653.836683530089,17355.77370652906,10792.674551940077,6682.935023908715,17429.362491026804
2026-01-19,9,8702.0,8288.0,10385.557446690518,7886.673965848097,13676.108873985097,10378.990922308258,7886.3851882357585,13659.32074963261
2026-01-26,9,8678.0,7797.0,10336.298625091345,7007.610632534288,15245.922459676625,10286.048883683845,6974.265864907384,15170.231718592871
2026-02-02,9,8335.0,7821.0,10269.618665634245,6560.606198204211,16075.186925656099,10266.232186761088,6558.259975548835,16070.333834887728
2026-02-09,9,8034.0,7914.0,10352.150591302081,6403.250632562638,16735.966323769222,10346.13575599564,6400.149114690576,16724.624795600277
2026-02-16,10,8524.0,8000.0,8537.859894741021,6486.298449634979,11238.212881614716,8501.978458540541,6462.829036688172,11184.42001281777
2026-02-23,10,8751.0,8820.0,9284.54958937491,6303.448088810905,13675.285372190761,9281.362360630435,6301.803647947565,13669.464099275307
2026-03-02,10,9064.0,8783.0,10160.81246683824,6501.777624371857,15878.742254166938,10166.22164830568,6504.864159767821,15888.110732595562
2026-03-09,10,9728.0,9331.0,11149.225254359439,6906.194372823269,17998.71399561715,11150.584487724636,6907.437953366836,17999.861761558528
2026-03-16,11,14738.0,15145.0,10902.226755606385,8289.130559980264,14338.985700352345,10869.037492221138,8268.697972063486,14287.032704634563
2026-03-23,11,21107.0,21979.0,12257.62407916,8330.18620657549,18036.51117644638,12229.349042489845,8311.658416275495,17993.416492353907
2026-03-30,11,20973.0,22599.0,13697.72965169942,8773.48325025345,21385.466726109313,13679.222341800441,8761.173694874878,21357.682198980125
2026-04-06,11,17741.0,19352.0,15175.747491542004,9408.463282119368,24477.937588260254,15156.864586661646,9397.386479774752,24445.840882955246
2026-04-13,12,16326.0,19640.0,18077.275686216162,13728.915779649295,23802.79144577554,18073.21338452421,13733.733013035837,23783.749886238045
2026-04-20,12,15724.0,22136.0,19182.573794556945,13006.972831867392,28290.07258201288,19139.111952540283,12978.989941686941,28222.741867411925
2026-04-27,12,15926.0,22881.0,20397.29500381568,13035.282138473138,31916.876173814228,20403.416153862985,13038.996676135843,31926.93747731225
2026-05-04,12,16571.0,22613.0,21505.665816797173,13310.549498051289,34746.01984341522,21507.773164187463,13313.113621634058,34746.13647303935
