fecha,fold,y_true,pred_seasonal_naive,pred_arima_fourier,lo_arima_fourier,hi_arima_fourier,pred_sarimax,lo_sarimax,hi_sarimax
2025-05-12,0,7353.0,9536.0,7719.750490811094,5987.089548232048,9953.7589696549,7724.090551768948,5992.974381540061,9955.16935181107
2025-05-19,0,7527.0,9826.0,8047.383975490144,5633.629837882163,11495.138429791421,8028.5861356483065,5626.734532717883,11455.520049935265
2025-05-26,0,8089.0,9494.0,8266.15127115528,5464.8726511823115,12503.094863128696,8256.248173681013,5466.2671792108185,12469.974102202243
2025-06-02,0,7340.0,8201.0,8363.912063438918,5374.076258931698,13016.816019408978,8363.334978188097,5381.827798308465,12996.276199198906
2025-06-09,1,7850.0,8123.0,7395.039698191687,5738.907006544308,9529.015582980704,7387.921661707127,5735.711284243946,9515.979436074262
2025-06-16,1,7707.0,7606.0,7468.987526615738,5233.898089243996,10658.369618378423,7437.7906220097075,5217.637168815831,10602.459126984271
2025-06-23,1,7474.0,7348.0,7514.611318250365,4973.899600603427,11352.880082356187,7587.736527507414,5029.221356342721,11447.586057015185
2025-06-30,1,7509.0,6977.0,7511.167533744796,4832.223738845253,11674.987726678712,7552.142551508721,4865.383373029175,11722.277438353529
2025-07-07,2,7038.0,6085.0,7440.161119807428,5778.375586820496,9579.771828915835,7424.269648818955,5768.3555786579345,9555.462347653975
2025-07-14,2,5872.0,5292.0,7350.2231148467345,5156.896958173785,10476.231655164862,7362.614330967038,5171.0164004109165,10482.88323186971
2025-07-21,2,5165.0,4912.0,7253.991185989268,4808.302661177772,10943.392735701096,7277.503335324452,4830.475258250069,10963.893323600912
2025-07-28,2,5291.0,5450.0,7166.715630052987,4617.701688529991,11122.504139895542,7204.545717383055,4648.64085724395,11165.429984459597
2025-08-04,3,4814.0,5642.0,5594.249812549103,4345.735495893103,7201.3753215281195,5530.682813031074,4297.9992446003025,7116.822777572587
2025-08-11,3,5412.0,6914.0,5967.377271911425,4185.617288589075,8507.426924275569,5932.460225433818,4165.357332316506,8449.05539340778
2025-08-18,3,6747.0,7363.0,6338.124754954627,4198.5170565146755,9567.839016034159,6322.194384914394,4193.417032507816,9531.382431106873
2025-08-25,3,6734.0,7369.0,6659.72324280131,4287.182956697123,10344.92846555338,6645.5762510166005,4283.730081838116,10309.328776095577
2025-09-01,4,7070.0,7183.0,6985.546921320562,5427.73815835308,8990.378191395754,7058.615109608972,5486.961933597004,9080.36136854608
2025-09-08,4,6966.0,7668.0,7141.548808484393,5011.676450101666,10176.398040630993,7208.101425982797,5064.0753431179255,10259.685152634896
2025-09-15,4,6768.0,7531.0,7215.944548955065,4782.9997465347,10886.184653473194,7209.663534034489,4785.607204528281,10861.321970323177
2025-09-22,4,5826.0,7161.0,7223.498932202679,4653.239962981775,11213.158538563954,7189.178078942657,4637.708223613262,11144.055544501894
2025-09-29,5,6633.0,7503.0,5854.327937712673,4551.006096601256,7530.814441935228,5826.660255313611,4531.556194996447,7491.819193031213
2025-10-06,5,6092.0,7009.0,5985.434530205268,4202.469018985872,8524.672063375903,5983.253957085771,4205.81427627415,8511.687528153418
2025-10-13,5,6872.0,7132.0,6121.801670120674,4060.0049032518104,9230.385133668222,6148.846481486472,4083.9817064700114,9257.453149483934
2025-10-20,5,7120.0,7636.0,6193.635813049041,3992.279605991649,9608.523159543563,6154.7453634786925,3973.1550230531484,9533.907611852022
2025-10-27,6,7654.0,8561.0,6934.202877104757,5392.243745104649,8917.016915193,6927.73380307106,5389.521860984836,8904.882093027765
2025-11-03,6,6847.0,7304.0,6579.477043151586,4624.211224059727,9361.313636659517,6600.98891489041,4644.2993771153815,9381.873759882805
2025-11-10,6,7326.0,6832.0,6134.995090851345,4074.564586035272,9237.090811751388,6156.403135004482,4094.3312668370936,9256.76473175135
2025-11-17,6,8028.0,7175.0,5661.165833675675,3654.987503463423,8768.209932384252,5705.5630907022305,3688.657266486581,8824.985709825665
2025-11-24,7,7944.0,7651.0,7141.4278719255435,5553.1789632134705,9183.845544865846,7071.137948080099,5500.975916558194,9089.395144434215
2025-12-01,7,7359.0,7135.0,6150.899892620318,4321.128870022484,8755.303531649437,6073.539759380876,4271.54193323585,8635.552634218964
2025-12-08,7,6887.0,6454.0,5269.1364859818295,3496.35925885234,7940.517163435782,5198.14348433309,3454.1281267414006,7822.470499247962
2025-12-15,7,6091.0,5903.0,4566.959090110161,2944.6486702124425,7082.753897716235,4540.308021747504,2931.598841333276,7031.492224204793
2025-12-22,8,4794.0,5297.0,5126.528837624289,3988.11451330654,6589.824077114765,5164.304295132312,4019.188822135705,6635.595852017344
2025-12-29,8,4097.0,4783.0,4378.4591833088425,3075.212175556852,6233.83090362461,4361.926154642331,3066.6638387735943,6204.08818152385
2026-01-05,8,2293.0,2327.0,3849.672821350371,2551.734099413694,5807.549030034895,3848.7174027595083,2554.2704266068877,5798.904357203066
2026-01-12,8,3424.0,3628.0,3628.8951582349214,2335.4749465026543,5638.32383674817,3629.8771741553287,2338.942619722342,5633.013818410011
2026-01-19,9,2885.0,3048.0,3427.763383645236,2655.509979952851,4424.512582201922,3414.1086188576737,2645.811769820905,4405.420967134031
2026-01-26,9,2583.0,2928.0,3417.2560003290832,2393.412510862595,4878.891844357428,3374.4910346993324,2365.582407716026,4813.512137074398
2026-02-02,9,2312.0,2820.0,3412.7516581425266,2258.987373651009,5155.533403389905,3362.7723213124477,2228.4400948141315,5074.249277137931
2026-02-09,9,2401.0,2570.0,3433.4101624644613,2208.8128283205187,5336.634487805755,3407.7707698795657,2194.765592825705,5290.875507818681
2026-02-16,10,2631.0,2719.0,2637.7352806422423,2043.6679205441865,3404.405744054962,2619.436580478394,2030.2420677866303,3379.5364615117865
2026-02-23,10,2499.0,2935.0,2952.5553036475076,2069.4074911911093,4212.41642590642,2924.453980378278,2051.5922007332783,4168.498933228773
2026-03-02,10,2583.0,2944.0,3323.379474919141,2200.7153820319472,5018.494791858299,3248.473840446614,2153.6336162940956,4899.638400837801
2026-03-09,10,3172.0,3408.0,3733.119802544055,2400.9896327054294,5804.0419993056,3656.5860462482415,2354.5081841588285,5678.426535504569
2026-03-16,11,5183.0,4668.0,3699.5343942893182,2867.417875818729,4773.0445765453715,3746.7295743218515,2905.2229226059426,4831.897315961019
2026-03-23,11,6529.0,6541.0,4272.13054865563,2995.3820661276063,6092.897334478423,4289.800358865456,3011.088637586552,6111.359208124692
2026-03-30,11,8329.0,7051.0,4860.9663685299265,3219.522860422051,7339.024583964051,4884.418818244065,3239.7888287689793,7363.66283078348
