fecha,fold,y_true,pred_seasonal_naive,pred_arima_fourier,lo_arima_fourier,hi_arima_fourier,pred_sarimax,lo_sarimax,hi_sarimax
2026-02-02,9,23272.0,23381.0,36442.696922780786,24211.16434118753,54853.370996490616,37710.56600285326,25115.427857175066,56621.789613025554
2026-02-09,9,22664.0,23093.0,36934.869075590046,23969.709722414744,56912.5599307444,38122.48711750904,24867.444814023263,58442.552898784736
2026-02-16,10,23911.0,23607.0,25599.915627695438,19851.376847735268,33013.025776523005,25494.832092470926,19783.727404145735,32854.51732955695
2026-02-23,10,26479.0,26756.0,29606.89703680965,20667.888291241827,42411.90361580701,29371.337284714005,20466.578026835527,42150.25973556076
2026-03-02,10,27881.0,25983.0,34017.88540826435,22571.41836270442,51268.85269477197,33651.5393988667,22196.428906471658,51018.12535744611
2026-03-09,10,31492.0,31752.0,38697.74382909046,25074.546673732333,59722.23528716352,38229.975323356644,24526.435651907974,59589.71689834021
2026-03-16,11,49323.0,53669.0,36969.093027001196,28686.054315090747,47643.7586222238,36853.16056531983,28602.39794141639,47483.888115608184
2026-03-23,11,67481.0,76693.0,43255.686623932284,30206.8576110754,61941.19271594579,43459.41768159627,30383.690290026698,62162.144894018486
2026-03-30,11,69472.0,72109.0,49984.588630268176,33140.568710001884,75389.48898311044,49502.02261606593,32878.58099431034,74530.03640678363
2026-04-06,11,61765.0,66260.0,56992.38796518878,36853.997560863776,88134.84280900426,57242.38856663539,37093.12030776245,88336.59925842175
2026-04-13,12,55908.0,66972.0,64214.854888743896,49955.44355701475,82544.42808648711,65076.051952651185,50506.390898694684,83848.56370726947
2026-04-20,12,54972.0,74734.0,69775.64715698929,48895.603050542806,99571.98022192428,70549.59568037787,49216.246371475805,101129.94327318628
2026-04-27,12,54663.0,79879.0,76199.48460377647,50812.940546916725,114269.09579170888,77571.80467078125,51370.824861313464,117135.97227490948
2026-05-04,12,58706.0,82485.0,82514.22324718282,53807.578900615,126535.73831654752,83453.67753300905,53930.0340803302,129139.54627183004
