fecha,fold,y_true,pred_seasonal_naive,pred_arima_fourier,lo_arima_fourier,hi_arima_fourier,pred_sarimax,lo_sarimax,hi_sarimax
2025-05-12,0,1371.0,2070.0,1392.6845672327108,959.3993051104276,2021.4469786754942,1385.7362261601693,955.275876583681,2009.965044747386
2025-05-19,0,1346.0,2189.0,1563.2881881069948,956.1808971731065,2555.46298696298,1570.0144986678206,957.5726707347341,2573.751638947464
2025-05-26,0,1496.0,2060.0,1704.039763474616,993.2990642313393,2922.8291572536145,1735.6426595422142,1011.1105709241506,2978.84016132549
2025-06-02,0,1532.0,1776.0,1785.4142400102337,1027.702752982092,3101.2332035762447,1814.8238988236162,1046.6877832927576,3146.1364695847055
2025-06-09,1,1853.0,1634.0,1624.9373691831233,1120.8244424277525,2355.582927347292,1607.6546100955472,1109.2856318088925,2329.724257293709
2025-06-16,1,1950.0,1291.0,1670.587022972592,1022.9237568651414,2727.9172232170313,1658.4460061556047,1012.784114922145,2715.3189941650107
2025-06-23,1,1847.0,1033.0,1664.6906538051446,971.5499639762168,2851.8357996439754,1635.6656535572176,953.4370452694192,2805.5491326122365
2025-06-30,1,1670.0,1050.0,1619.2363596435675,933.3440112371627,2808.635240916313,1613.4846984889632,930.5458907133348,2797.102452750895
2025-07-07,2,1627.0,824.0,1545.3616511970288,1067.387951781085,2237.1704626174696,1528.017691666008,1056.128435621815,2210.5525631967994
2025-07-14,2,1709.0,824.0,1449.1127099498785,888.4429085017093,2363.206686520722,1431.7911269150907,873.7254300032348,2345.896915251479
2025-07-21,2,1205.0,754.0,1386.8553816699066,810.5518460162444,2372.4066651258254,1380.581831427195,803.8492145534792,2370.5850402968763
2025-07-28,2,954.0,715.0,1357.6243198094712,783.8319430224258,2350.9175777546106,1369.265697153979,789.0491273638015,2375.5966137600344
2025-08-04,3,867.0,723.0,1004.7539481456656,693.7160380263065,1455.0495927003353,1000.8567351998876,691.3450228313967,1448.735153378589
2025-08-11,3,1118.0,1134.0,1124.3913503479673,689.2806382925553,1833.7692535180884,1139.0098925383554,696.2166730625172,1863.0153130256247
2025-08-18,3,1694.0,1526.0,1283.8648262536087,750.3632508046137,2196.1764256181514,1300.1829753168704,759.217739211879,2226.0950122917197
2025-08-25,3,2046.0,1938.0,1455.354719038682,840.3121936667478,2520.0249936141727,1487.2258710416038,859.9884225931143,2571.4111789645026
2025-09-01,4,1970.0,2246.0,2103.39579202944,1453.038524076679,3044.6425852425864,2048.7794911241576,1415.141505807883,2965.9322910186693
2025-09-08,4,1953.0,2129.0,2059.0448084821496,1263.206615618896,3355.875814857764,1976.2028357607305,1207.7983715733185,3233.0637989543798
2025-09-15,4,2217.0,1891.0,1980.9646388445713,1158.3539623786517,3387.252386329731,1889.5067191538008,1103.45657593932,3234.994726298799
2025-09-22,4,1693.0,1572.0,1913.5469601910254,1105.1245978688976,3312.812991627496,1834.9226780166662,1061.3642907408303,3171.746024158456
2025-09-29,5,1615.0,1812.0,1664.2527357409053,1151.3297842852219,2405.487024556667,1672.4469244019397,1156.3021163425872,2418.786993598933
2025-10-06,5,1584.0,1539.0,1699.370554406351,1044.524854297638,2764.3670885083357,1702.872828303725,1046.6389163943686,2770.167211908797
2025-10-13,5,2036.0,1930.0,1765.6774998505527,1035.3855957526669,3010.5715630064215,1759.3999780457168,1035.842903911092,2987.8887419815874
2025-10-20,5,2795.0,1812.0,1829.6792480408922,1060.552415340157,3156.0617340959743,1828.6153141799286,1067.137368668968,3132.952894142358
2025-10-27,6,3209.0,1894.0,2663.341136514895,1840.0143119024208,3854.870997759921,2677.3154543302303,1852.1606384541453,3869.8860549120964
2025-11-03,6,3110.0,1666.0,2321.770643507351,1419.59227864226,3796.8972175578174,2308.2751783676827,1412.3969870559943,3772.0035497902336
2025-11-10,6,2540.0,1453.0,1956.830629019622,1142.914518695963,3349.8629441096887,1932.4287246906415,1129.8531442482924,3304.598655733258
2025-11-17,6,2122.0,1637.0,1651.7070515950975,955.3238831938323,2855.187789925287,1643.650153143525,951.8686571837343,2837.6641808845434
2025-11-24,7,1706.0,1750.0,1647.1967545781793,1139.1975301344862,2381.5280006365438,1624.063197501624,1124.816053438912,2344.7032681382852
2025-12-01,7,1454.0,1741.0,1320.7183316480366,805.8716467764787,2164.0771286779523,1296.7145328609013,793.4714139705266,2118.727631711696
2025-12-08,7,1324.0,1588.0,1108.5931929314672,646.602769414482,1900.1608843381134,1081.0166378916817,631.1529469019661,1851.0201644428614
2025-12-15,7,1439.0,1358.0,968.5024140311593,559.9475994670639,1674.6198470324925,948.471981546087,548.0530659721923,1640.9124117717083
2025-12-22,8,1146.0,1140.0,1190.70897185381,823.7905960320519,1720.8555599798285,1191.8203287668166,825.1415465373439,1721.2476495497995
2025-12-29,8,1005.0,928.0,955.6730748900918,582.8795466096017,1566.4866118090063,958.9362650557338,586.4345343914276,1567.6473624227547
2026-01-05,8,614.0,438.0,785.4046062581774,457.92377264943354,1346.5706459349012,782.660707007472,456.81756441257374,1340.4166503101164
2026-01-12,8,843.0,675.0,727.4148881529833,420.39349324724833,1258.1277696155737,717.1872017544226,414.38838085017574,1240.7122879272024
2026-01-19,9,655.0,631.0,776.2139805838998,536.8943371411273,1122.011584069871,772.0773676007464,534.1983905688769,1115.686123927321
2026-01-26,9,532.0,518.0,702.6190591911601,428.99307198401016,1150.3668770818324,710.2594223479434,432.99221702289054,1164.6659867060414
2026-02-02,9,488.0,416.0,644.4894891563412,375.567176881823,1105.4604304109928,649.3050223066841,377.15241154971443,1117.3232186837452
2026-02-09,9,496.0,478.0,610.2252496752603,352.0091499974548,1057.3190431275732,603.6603100953237,346.81110312572696,1050.1857940096022
2026-02-16,10,452.0,490.0,538.1583765040302,372.35522576535675,777.5929723055577,545.3639432580776,377.4111274023566,787.8604136503434
2026-02-23,10,582.0,523.0,594.0122030967984,361.9018040743414,974.5793932663388,607.593223010432,371.9744612979375,992.0591757014586
2026-03-02,10,631.0,537.0,655.9649990626968,381.36457935242333,1127.7735143365442,663.6587765053392,388.0851276134757,1134.4103712348476
2026-03-09,10,737.0,611.0,721.6533286236761,415.6112936483729,1252.513386057287,729.4844657454723,422.38230052434335,1259.3445019657056
2026-03-16,11,1269.0,1334.0,824.7869159497293,571.214376125196,1190.728238586871,832.2384050083418,576.5657353114653,1201.090423882982
2026-03-23,11,1791.0,1608.0,912.6018264688333,560.2258989069954,1486.2234138743956,920.5613698376417,565.006810604239,1499.468443958102
2026-03-30,11,1492.0,1381.0,1004.4090400666497,588.269517609263,1714.4244494927734,1017.7341623620061,596.4144964399627,1736.1846511054896
2026-04-06,11,1073.0,1317.0,1103.9452086466372,639.3765930475623,1905.5405065804475,1117.0767859578662,647.7907039899706,1925.8088947791043
2026-04-13,12,1246.0,1217.0,1031.4369501150459,714.2885020017977,1489.204376247864,1027.062732988597,709.8916869364316,1485.7426393952098
2026-04-20,12,1120.0,1039.0,1092.4265248008626,669.140447385168,1783.0761138999303,1095.9220929236617,669.9182137530698,1792.4199031700098
2026-04-27,12,1304.0,1359.0,1224.5806277811596,715.7522782056737,2094.6304163451086,1242.4993338723345,725.577480424282,2127.1840340523486
2026-05-04,12,1084.0,1233.0,1395.4694475677397,807.2133134398782,2411.886407042855,1430.59836511216,827.4511669205467,2472.862022079047
