fecha,fold,y_true,pred_seasonal_naive,pred_arima_fourier,lo_arima_fourier,hi_arima_fourier,pred_sarimax,lo_sarimax,hi_sarimax
2025-05-12,0,29301.0,38571.0,30919.710503289403,23917.811508073522,39971.317926645905,30678.924965167334,23705.940428875783,39702.891722856686
2025-05-19,0,30207.0,43030.0,31706.00694237789,21595.738733258175,46549.28250611849,31477.6625499593,21432.155003163265,46231.40002640604
2025-05-26,0,33001.0,40056.0,32145.458004656124,20660.212364279163,50015.17252779122,31939.500758442828,20487.92068836478,49791.5490667468
2025-06-02,0,29814.0,30453.0,32219.39276146984,20242.2922065739,51282.83758478986,32300.403666144746,20259.474368695483,51497.33413650767
2025-06-09,1,30791.0,23799.0,28829.38421393597,22282.13083796316,37300.35859127528,28618.673768406334,22132.14558214219,37006.199160650394
2025-06-16,1,28470.0,15144.0,28743.527488130443,19532.132396875455,42298.81365651596,28060.30013728336,19121.96262894955,41176.54035677651
2025-06-23,1,24192.0,12369.0,28842.02299252925,18481.196033544038,45010.9657771018,28766.435539655056,18467.23289108234,44809.20747403564
2025-06-30,1,22493.0,11460.0,28744.103865525605,18040.765664064606,45797.233478092036,29152.619745128086,18299.143788733807,46443.091044069835
2025-07-07,2,18768.0,11877.0,23171.804975175233,17914.161650320333,29972.432609685922,22784.4629856421,17640.571886087437,29428.198646380362
2025-07-14,2,18280.0,13806.0,24515.787836530853,16669.236862611397,36055.64939108184,24300.821525984735,16579.701466076192,35617.42848983969
2025-07-21,2,20606.0,20033.0,25704.311433153423,16486.715212306965,40075.08254794413,25713.211063246265,16547.733338577178,39954.96744941126
2025-07-28,2,24861.0,26196.0,26544.698364197917,16687.63818665388,42223.781540684184,26147.541791163796,16481.995668951335,41480.91575953621
2025-08-04,3,23702.0,26344.0,27254.62143888889,21107.41535985948,35192.02076235841,27206.31751193798,21049.694499321464,35163.54652929706
2025-08-11,3,25101.0,26018.0,28305.514820049015,19285.136511755347,41544.842049249666,29203.899414743355,19961.9629968022,42724.42858301666
2025-08-18,3,26994.0,27850.0,28833.295960907817,18526.118333273982,44874.657865693705,29572.212919466954,19083.775054289075,45824.791495696816
2025-08-25,3,27374.0,30755.0,29334.818090273904,18451.63232174971,46636.8025649643,29776.278257506572,18810.18538955827,47135.120455075434
2025-09-01,4,27311.0,31640.0,28811.323013421395,22344.068362858707,37150.37246165611,28588.75975282587,22137.99622389573,36919.11843979037
2025-09-08,4,27978.0,32413.0,30527.656223387898,20806.472717085962,44790.54501259992,29941.376462392578,20428.84946733475,43883.11719083524
2025-09-15,4,29902.0,33436.0,31965.690398088558,20522.55029163252,49789.08409786998,31085.945857945255,19964.13997535816,48403.27885642626
2025-09-22,4,26148.0,30051.0,33023.21971198653,20680.68528878894,52731.602414018365,31609.478947065192,19831.533759840393,50381.99147062152
2025-09-29,5,29915.0,32952.0,26665.213119489057,20665.2998349242,34407.04245626675,26927.872185145312,20859.142445335114,34762.14502953258
2025-10-06,5,28518.0,29823.0,28621.25409298481,19606.655202678856,41780.30535728003,28468.668196099843,19448.577689088957,41671.987462895646
2025-10-13,5,31682.0,31413.0,30165.663500644216,19556.58655826671,46529.669009180194,30103.4947111207,19380.011485328978,46760.26436940249
2025-10-20,5,32149.0,32868.0,31034.80657802864,19664.946204513122,48978.14801209804,30764.315925089322,19366.285809351826,48870.31182385498
2025-10-27,6,33719.0,31403.0,31446.088868417013,24359.503308509433,40594.19566464274,31713.49562267874,24581.486082696007,40914.68400434949
2025-11-03,6,32384.0,29994.0,30020.286705587016,20480.656433503234,44003.13894184724,30556.85622039903,20843.820105503633,44795.8642598184
2025-11-10,6,30910.0,30260.0,28149.639117396728,18100.94573290453,43776.53057106053,28257.145623117893,18120.309930071857,44064.40129487044
2025-11-17,6,30281.0,29263.0,26052.091233516716,16386.556581511937,41418.44892429607,26413.998277118786,16535.19986452648,42194.43424103195
2025-11-24,7,29416.0,31672.0,27391.623673838858,21221.591134815375,35355.46646396577,27376.54154043092,21230.373868815543,35301.9335467981
2025-12-01,7,26675.0,32903.0,24062.621535027873,16437.928893056716,35223.79385050646,23639.958909189758,16160.180342347761,34581.556861982695
2025-12-08,7,24310.0,34788.0,21103.064638978918,13602.525894780758,32739.154848904218,20979.672168156532,13501.65746736054,32599.14598546318
2025-12-15,7,21410.0,30470.0,18719.472624250793,11817.55496921879,29652.04101796538,18403.686806989244,11571.431072071096,29269.6428194557
2025-12-22,8,19034.0,23702.0,18551.498104331717,14383.166759458545,23927.75386298624,18499.04497906563,14356.985270632784,23836.02572306426
2025-12-29,8,16888.0,20037.0,16282.005437244681,11123.267317016864,23833.0430442335,16346.799662985119,11196.863398317751,23865.209500398552
2026-01-05,8,8972.0,9111.0,14654.916558831379,9445.364730674351,22737.47096777239,14580.66261904365,9414.22218450231,22582.097941714084
2026-01-12,8,12791.0,12761.0,14219.557640920997,8978.221770078258,22520.35706154789,14048.789146404586,8870.574422798156,22249.45585495611
2026-01-19,9,10792.0,10097.0,14103.191783122365,10883.501808309034,18275.28212650378,13894.014162868862,10729.443637065955,17991.86451861166
2026-01-26,9,9661.0,8988.0,14130.430756300386,9630.34205757053,20733.113068193263,13975.534145879781,9539.6508133254,20473.861783863606
2026-02-02,9,9064.0,7970.0,13425.780095723834,8645.908263360976,20847.888209304667,13404.889485669111,8643.587169789875,20788.64204676324
2026-02-09,9,8445.0,7667.0,12974.046112568476,8191.723979745215,20547.943433160053,12846.114684592405,8110.138977090703,20347.35750999168
2026-02-16,10,8598.0,7467.0,9208.000556371297,7098.725877329676,11943.924735480585,9092.089632405003,7018.155069074306,11778.805154504991
2026-02-23,10,9280.0,7981.0,10516.9442979005,7170.572051779213,15424.78830066859,10606.583105670705,7233.295583503786,15552.804519722617
2026-03-02,10,9575.0,8003.0,12052.720598446967,7761.58501039701,18715.984106560387,12038.44714216249,7744.5152054310975,18712.83421819221
2026-03-09,10,10334.0,8581.0,13639.66747841828,8603.717391236522,21622.930315977483,13667.625136644254,8595.706613418322,21731.893947373308
2026-03-16,11,17805.0,15522.0,12170.501836824904,9392.223043725857,15770.525521560441,12202.842561848014,9426.341107793769,15797.067723596703
2026-03-23,11,27013.0,28401.0,14559.734742885681,9928.475305945525,21351.084548287134,14432.313948577548,9859.895779793358,21124.92569582646
2026-03-30,11,28879.0,28527.0,17138.980158982726,11028.00747947272,26635.931781677114,16854.364243183954,10860.396993709943,26156.16044031299
2026-04-06,11,23716.0,24677.0,19693.552932585375,12406.988438171122,31259.136737488625,20019.279234679576,12600.801037853991,31804.896588159267
2026-04-13,12,20145.0,25615.0,22813.624433156758,17591.88936080265,29585.219599930795,22434.025577796347,17299.221118703153,29092.86933397222
2026-04-20,12,19153.0,27376.0,23713.037886354086,16131.901770800821,34856.684058626866,23360.705911274345,15905.577765604412,34309.91911328752
2026-04-27,12,19834.0,28817.0,25376.266695194114,16287.65189496914,39536.07581644088,25125.770160782587,16159.371646552914,39067.07297018229
2026-05-04,12,21649.0,29900.0,27336.95646479667,17161.787307973253,43544.5995730902,27847.45678497776,17543.55221532286,44202.83807957462
