fecha,fold,y_true,pred_seasonal_naive,pred_arima_fourier,lo_arima_fourier,hi_arima_fourier,pred_sarimax,lo_sarimax,hi_sarimax
2025-12-15,7,5399.0,6534.0,4636.866144860964,2972.63705952709,7232.499565366699,4575.423596052945,2939.007239513956,7122.6739314875185
2025-12-22,8,5225.0,5381.0,4868.2756105395365,3742.7367830575804,6332.202985502335,4866.45401759104,3744.0725231805927,6325.208228737333
2025-12-29,8,4643.0,4785.0,4412.972431024042,3040.382378771846,6405.018775484542,4367.869699352521,3013.851650765549,6329.99888847728
2026-01-05,8,2508.0,2486.0,4081.920922206003,2670.0803786057368,6240.011461320806,4044.302797927233,2657.382852449669,6154.800588255465
2026-01-12,8,3744.0,3900.0,3962.491997465227,2532.4812669777302,6199.665076442815,3930.031159480008,2531.5476893685045,6100.7630750542685
2026-01-19,9,3340.0,3374.0,4007.22489808088,3066.560504672947,5236.343096940273,4016.869321043574,3075.225022093116,5246.754557954604
2026-01-26,9,3093.0,3351.0,3957.706568049244,2717.116571126286,5764.520823642453,3952.68326431072,2718.482389176147,5747.009774472629
2026-02-02,9,2864.0,3164.0,3884.270476330949,2538.2810213988905,5943.724726030087,3900.1405112218617,2557.9643318663443,5946.287775283954
2026-02-09,9,2870.0,3201.0,3875.232328625035,2479.9867694878412,6055.1294603677225,3862.201270874138,2484.6820482591734,6003.116282585576
2026-02-16,10,3267.0,3276.0,3140.7588295691485,2404.213795518402,4102.854951093135,3143.5624104775547,2408.1667663067274,4103.436808476821
2026-02-23,10,3359.0,3800.0,3499.3838199939787,2404.6135620458826,5092.372884402591,3540.3857273518975,2437.3535700651364,5142.3938965450025
2026-03-02,10,3650.0,4089.0,3897.2446012504724,2549.7088533581496,5956.681509268161,3971.1537098001545,2606.002382496487,6051.163665140184
2026-03-09,10,4289.0,4887.0,4325.977958069238,2771.741842109436,6751.427494430285,4344.413781795905,2794.5922663937145,6753.425944731984
2026-03-16,11,6997.0,7564.0,4821.599554088468,3693.96550830196,6293.366322727155,4847.503866888205,3715.9102791648756,6323.6051105951665
2026-03-23,11,8413.0,11033.0,5335.234126985768,3672.65670116686,7750.239969963158,5341.828500229731,3673.370014203407,7767.900865324454
2026-03-30,11,8273.0,10390.0,5864.318768704875,3846.4380102490168,8940.525286925955,5932.462698950215,3883.0869475801137,9063.158468895193
2026-04-06,11,6871.0,8137.0,6414.335679869928,4122.404124769657,9980.202579243007,6481.192195897599,4155.0945101541665,10109.16846751088
2026-04-13,12,6084.0,7841.0,6874.104447699859,5260.480610910997,8982.604552065117,6830.187054065825,5228.653891149221,8922.174944065337
2026-04-20,12,6438.0,7449.0,7298.677199654241,5008.300150194495,10636.271798752785,7315.722771797973,5026.011599491936,10648.355200365477
2026-04-27,12,6927.0,8096.0,7834.54091691885,5119.228551705549,11989.812683597605,7831.740579200566,5127.140090597819,11962.757599668665
2026-05-04,12,7549.0,8833.0,8352.816233698317,5349.069038263409,13042.989744299372,8444.896174419559,5420.703999333243,13155.963603665461
