fecha,fold,y_true,pred_seasonal_naive,pred_arima_fourier,lo_arima_fourier,hi_arima_fourier,pred_sarimax,lo_sarimax,hi_sarimax
2025-10-27,6,18053.0,13309.0,16355.200034304395,12540.014751048511,21331.02813909554,16582.260249395873,12680.238230786315,21684.935986248034
2025-11-03,6,19241.0,12967.0,15247.51066938801,10508.935907036932,22122.548582133415,15672.624055010621,10737.743345898318,22875.279198127857
2025-11-10,6,18628.0,12541.0,14135.293703430369,9367.251205407183,21330.06759074779,14429.273926779893,9438.210464346299,22059.404987094917
2025-11-17,6,16532.0,12460.0,13008.220504483019,8528.379033703975,19840.985854481038,13248.265785501584,8555.11619383422,20515.673672730652
2025-11-24,7,15592.0,13611.0,13925.239185562743,10684.730096931416,18148.4512863652,14047.414962714365,10756.718834559066,18344.7074868518
2025-12-01,7,13574.0,14193.0,11727.91172561012,8095.664424583833,16989.622687715688,11953.031315147538,8209.152975372339,17404.140331998184
2025-12-08,7,11859.0,14702.0,10025.763568613773,6633.79655898547,15151.836528909851,10386.933935827927,6809.47482884551,15843.588544411066
2025-12-15,7,10934.0,13799.0,8749.849990943205,5712.661318275281,13401.505206084956,9200.14587842192,5951.862214826854,14220.91248860665
2025-12-22,8,10383.0,11733.0,9282.927584878755,7121.9187140478,12099.56086015504,9374.413083623976,7181.6962633675375,12236.517398150056
2025-12-29,8,9248.0,10511.0,7941.068063847632,5475.1460109912305,11517.40089803798,8140.334886371229,5584.33843478199,11866.02193716438
2026-01-05,8,4985.0,4626.0,6975.1984515847835,4603.548666995194,10568.406114596015,7194.214396476519,4708.1045673647905,10992.833216201867
2026-01-12,8,6410.0,6872.0,6716.348379829065,4372.281310253395,10316.829120710665,6940.482343932712,4482.062352116073,10747.049736222363
2026-01-19,9,6077.0,5450.0,6429.858479882086,4918.702686006777,8405.18700514179,6440.106991165045,4918.010646111088,8433.18773741322
2026-01-26,9,4901.0,4587.0,6190.617558170864,4260.937777125709,8993.999455976096,6400.38364330585,4380.369256396216,9351.718328627898
2026-02-02,9,4707.0,3908.0,6096.719839591742,4022.5391216359862,9240.164586224359,6203.236326828207,4050.4533476888732,9499.923519480386
2026-02-09,9,4169.0,3860.0,6013.2521019633605,3916.1947487881444,9232.962226963806,6010.8251417433685,3873.8268202815625,9326.395316281885
2026-02-16,10,4336.0,3956.0,4561.638992717302,3490.8634751083637,5960.766468323427,4561.196265094917,3484.1343516207025,5971.1183349981875
2026-02-23,10,4819.0,4321.0,5235.232981820702,3608.5440440132397,7595.010882699275,5195.516441279249,3562.097681841004,7577.737810671826
2026-03-02,10,4764.0,4486.0,6048.028857706951,3996.140797057559,9153.230981382307,5950.077196800492,3896.8532593463024,9084.852505442495
2026-03-09,10,5221.0,4584.0,6941.651353144796,4521.722332198943,10656.388243396377,6721.419233717163,4345.6437443870545,10395.738958007953
2026-03-16,11,8094.0,8655.0,6369.338807651729,4881.053332860898,8311.325523181644,6228.362111592032,4758.396331013277,8152.334922850763
2026-03-23,11,14235.0,14352.0,7775.900526253647,5349.49914076916,11302.652276925686,7385.976451162104,5068.447227717329,10762.978524458198
2026-03-30,11,13027.0,13198.0,9228.228841756118,6098.050949203617,13964.888418201384,8668.91895995232,5669.146334110815,13255.711616055389
2026-04-06,11,10309.0,12029.0,10633.874927016755,6945.377659169564,16280.948702283884,10052.60314847911,6482.059766968604,15589.622314187056
2026-04-13,12,9301.0,12479.0,10407.393374451973,7951.738107925996,13621.308589461201,9908.922607886805,7553.189109201813,12999.279007402647
2026-04-20,12,8958.0,13530.0,11095.23513440592,7621.595502653108,16151.822764263065,10529.985401069494,7196.310284170229,15407.763710167674
2026-04-27,12,9003.0,13642.0,11990.158737641468,7901.912293873406,18193.291233977678,11774.37343685146,7685.17864846622,18039.098457115164
2026-05-04,12,8858.0,14556.0,12974.181087695817,8439.671634581397,19944.726068616168,13133.15640375588,8467.10308863485,20370.275908277996
